Shimmer_A5E0_Timestamp_Unix_CAL,Shimmer_A5E0_GSR_Skin_Conductance_CAL_uS,Shimmer_A5E0_GSR_Skin_Resistance_CAL_kOhm,Shimmer_A5E0_PPG_A13_CAL_mV,Shimmer_A5E0_Accel_LN_X_CAL_m/s^2,Shimmer_A5E0_Accel_LN_Y_CAL_m/s^2,Shimmer_A5E0_Accel_LN_Z_CAL_m/s^2,Shimmer_A5E0_Accel_WR_X_CAL_m/s^2,Shimmer_A5E0_Accel_WR_Y_CAL_m/s^2,Shimmer_A5E0_Accel_WR_Z_CAL_m/s^2,Shimmer_A5E0_Gyro_X_CAL_deg/s,Shimmer_A5E0_Gyro_Y_CAL_deg/s,Shimmer_A5E0_Gyro_Z_CAL_deg/s,Shimmer_A5E0_Mag_X_CAL_local,Shimmer_A5E0_Mag_Y_CAL_local,Shimmer_A5E0_Mag_Z_CAL_local,Shimmer_A5E0_Temperature_BMP280_CAL_Celcius,Shimmer_A5E0_Pressure_BMP280_CAL_Pa,Shimmer_A5E0_Ext_Exp_A7_CAL_mV,Shimmer_A5E0_VSenseBatt_CAL_mV,Shimmer_A5E0_PPGtoHR_CAL_BPM
1786447000,0.010267069159178435,97398.77899877899,2244.0,2221.0,1687.0,1324.0,3900.0,6972.0,-14144.0,754.0,-316.0,-94.0,-455.0,-1289.0,-304.0,32768.0,5566464.0,2250.0,2704.0,0.0
1786703000,0.010267069159178435,97398.77899877899,2175.0,2221.0,1688.0,1326.0,3824.0,7028.0,-14096.0,766.0,-287.0,-88.0,-451.0,-1294.0,-314.0,32768.0,5566464.0,2215.0,2689.0,0.0
1786959000,0.010267069159178435,97398.77899877899,2200.0,2222.0,1688.0,1328.0,3828.0,7092.0,-14016.0,801.0,-292.0,-119.0,-454.0,-1298.0,-310.0,32768.0,5566464.0,2247.0,2707.0,0.0
1787215000,0.010267069159178435,97398.77899877899,2221.0,2222.0,1688.0,1330.0,3848.0,7024.0,-14000.0,795.0,-288.0,-103.0,-454.0,-1288.0,-310.0,32768.0,5566464.0,2254.0,2706.0,0.0
1787471000,0.010267069159178435,97398.77899877899,2224.0,2222.0,1689.0,1326.0,3900.0,7000.0,-14060.0,818.0,-302.0,-85.0,-454.0,-1288.0,-310.0,32768.0,5566720.0,2249.0,2704.0,0.0
1787727000,0.010267275097783574,97396.82539682538,2235.0,2222.0,1692.0,1324.0,3872.0,6988.0,-14124.0,848.0,-283.0,-73.0,-463.0,-1294.0,-315.0,32768.0,5566720.0,2254.0,2705.0,0.0
1787983000,0.010267069159178435,97398.77899877899,2247.0,2224.0,1691.0,1323.0,3872.0,6976.0,-14052.0,835.0,-272.0,-86.0,-463.0,-1288.0,-310.0,32768.0,5566976.0,2257.0,2706.0,0.0
1788239000,0.010267069159178435,97398.77899877899,2254.0,2225.0,1690.0,1323.0,3880.0,7024.0,-14092.0,786.0,-269.0,-99.0,-462.0,-1294.0,-309.0,32768.0,5566976.0,2258.0,2706.0,0.0
1788495000,0.010267069159178435,97398.77899877899,2211.0,2224.0,1688.0,1325.0,3848.0,7084.0,-14096.0,781.0,-264.0,-68.0,-458.0,-1295.0,-308.0,32768.0,5566720.0,2458.0,2685.0,0.0
1788751000,0.010267069159178435,97398.77899877899,2179.0,2223.0,1687.0,1322.0,3820.0,7080.0,-14124.0,728.0,-311.0,-58.0,-458.0,-1295.0,-308.0,32768.0,5566720.0,2341.0,2704.0,0.0
1789007000,0.010267069159178435,97398.77899877899,2278.0,2224.0,1688.0,1321.0,3844.0,7060.0,-14224.0,714.0,-332.0,-63.0,-461.0,-1291.0,-312.0,32768.0,5566208.0,2296.0,2705.0,0.0
1789263000,0.010267069159178435,97398.77899877899,2315.0,2223.0,1687.0,1320.0,3864.0,7100.0,-14172.0,759.0,-346.0,-34.0,-456.0,-1296.0,-316.0,32768.0,5566208.0,2283.0,2707.0,0.0
1789519000,0.010267069159178435,97398.77899877899,2310.0,2225.0,1688.0,1318.0,3944.0,7000.0,-14152.0,756.0,-343.0,-25.0,-455.0,-1290.0,-313.0,32768.0,5566976.0,2269.0,2705.0,0.0
1789775000,0.010267069159178435,97398.77899877899,2211.0,2225.0,1692.0,1320.0,3928.0,7004.0,-14148.0,776.0,-352.0,-15.0,-459.0,-1293.0,-308.0,32768.0,5566976.0,2217.0,2688.0,0.0
1790031000,0.010267069159178435,97398.77899877899,2204.0,2224.0,1692.0,1323.0,3892.0,6992.0,-14064.0,795.0,-344.0,-15.0,-459.0,-1293.0,-308.0,32768.0,5566208.0,2239.0,2705.0,0.0
1790287000,0.010267069159178435,97398.77899877899,2231.0,2224.0,1695.0,1327.0,3884.0,6888.0,-14028.0,769.0,-338.0,-21.0,-454.0,-1290.0,-313.0,32768.0,5566208.0,2257.0,2707.0,0.0
1790543000,0.010267069159178435,97398.77899877899,2245.0,2224.0,1697.0,1329.0,3832.0,6920.0,-13960.0,762.0,-319.0,-38.0,-453.0,-1287.0,-315.0,32768.0,5566720.0,2258.0,2706.0,0.0
1790799000,0.010267069159178435,97398.77899877899,2252.0,2223.0,1697.0,1330.0,3864.0,6912.0,-14008.0,800.0,-320.0,-30.0,-454.0,-1286.0,-314.0,32768.0,5566720.0,2258.0,2705.0,0.0
1791055000,0.010267069159178435,97398.77899877899,2254.0,2223.0,1696.0,1327.0,3844.0,6900.0,-14024.0,789.0,-332.0,-25.0,-455.0,-1290.0,-312.0,32768.0,5567232.0,2257.0,2705.0,0.0
1791311000,0.010267069159178435,97398.77899877899,2264.0,2223.0,1695.0,1324.0,3864.0,6920.0,-14088.0,806.0,-346.0,-33.0,-455.0,-1290.0,-312.0,32768.0,5567232.0,2259.0,2706.0,0.0
1791567000,0.010267069159178435,97398.77899877899,2263.0,2223.0,1695.0,1326.0,3848.0,6936.0,-13968.0,816.0,-304.0,-16.0,-454.0,-1291.0,-314.0,32768.0,5566976.0,2258.0,2705.0,0.0
1791823000,0.010267069159178435,97398.77899877899,2254.0,2221.0,1693.0,1326.0,3856.0,6924.0,-14052.0,850.0,-295.0,-40.0,-463.0,-1293.0,-313.0,32768.0,5566976.0,2251.0,2704.0,0.0
1792079000,0.010267069159178435,97398.77899877899,2256.0,2224.0,1695.0,1329.0,3876.0,6912.0,-14076.0,863.0,-296.0,-59.0,-462.0,-1292.0,-311.0,32768.0,5566720.0,2255.0,2705.0,0.0
1792335000,0.010267069159178435,97398.77899877899,2257.0,2222.0,1693.0,1329.0,3904.0,6908.0,-13992.0,845.0,-301.0,-41.0,-462.0,-1292.0,-311.0,32768.0,5566720.0,2258.0,2706.0,0.0
1792591000,0.010267069159178435,97398.77899877899,2260.0,2224.0,1691.0,1323.0,3848.0,6992.0,-14132.0,817.0,-333.0,-21.0,-459.0,-1294.0,-316.0,32768.0,5566720.0,2258.0,2705.0,0.0
1792847000,0.010267069159178435,97398.77899877899,2185.0,2224.0,1689.0,1322.0,3840.0,7036.0,-14080.0,859.0,-333.0,-29.0,-462.0,-1292.0,-315.0,32768.0,5566720.0,2218.0,2689.0,0.0
1793103000,0.010267069159178435,97398.77899877899,2192.0,2223.0,1689.0,1323.0,3864.0,7036.0,-14060.0,826.0,-329.0,-66.0,-464.0,-1290.0,-313.0,32768.0,5566976.0,2241.0,2706.0,0.0
1793359000,0.010267069159178435,97398.77899877899,2215.0,2225.0,1689.0,1325.0,3836.0,7020.0,-14052.0,814.0,-325.0,-66.0,-465.0,-1290.0,-316.0,32768.0,5566976.0,2251.0,2706.0,0.0
1793615000,0.010267069159178435,97398.77899877899,2215.0,2225.0,1694.0,1323.0,3900.0,6964.0,-14168.0,797.0,-328.0,-73.0,-465.0,-1290.0,-316.0,32768.0,5566720.0,2248.0,2704.0,0.0
1793871000,0.010267069159178435,97398.77899877899,2231.0,2225.0,1693.0,1321.0,3920.0,6928.0,-14164.0,843.0,-328.0,-49.0,-462.0,-1293.0,-311.0,32768.0,5566720.0,2253.0,2705.0,0.0
1794127000,0.010267069159178435,97398.77899877899,2244.0,2225.0,1694.0,1318.0,3888.0,6916.0,-14132.0,839.0,-321.0,-41.0,-455.0,-1289.0,-308.0,32768.0,5567232.0,2257.0,2706.0,0.0
1794383000,0.010267069159178435,97398.77899877899,2252.0,2225.0,1695.0,1321.0,3892.0,6948.0,-14140.0,855.0,-330.0,-36.0,-456.0,-1286.0,-311.0,32768.0,5567232.0,2258.0,2706.0,0.0
1794639000,0.010267069159178435,97398.77899877899,2247.0,2224.0,1694.0,1324.0,3924.0,6964.0,-14152.0,824.0,-327.0,-29.0,-458.0,-1283.0,-309.0,32768.0,5566720.0,2251.0,2704.0,0.0
1794895000,0.010267069159178435,97398.77899877899,2252.0,2224.0,1693.0,1321.0,3872.0,6988.0,-14132.0,812.0,-334.0,-7.0,-458.0,-1283.0,-309.0,32768.0,5566720.0,2255.0,2705.0,0.0
1795151000,0.010267069159178435,97398.77899877899,2257.0,2224.0,1691.0,1322.0,3860.0,6996.0,-14088.0,807.0,-341.0,-15.0,-470.0,-1287.0,-314.0,32768.0,5567232.0,2257.0,2706.0,0.0
1795407000,0.010267069159178435,97398.77899877899,2264.0,2222.0,1689.0,1320.0,3812.0,7048.0,-14140.0,850.0,-329.0,-12.0,-457.0,-1293.0,-307.0,32768.0,5567232.0,2259.0,2706.0,0.0
1795663000,0.010267069159178435,97398.77899877899,2263.0,2222.0,1688.0,1325.0,3832.0,7064.0,-14192.0,880.0,-302.0,-29.0,-463.0,-1294.0,-311.0,32768.0,5567232.0,2258.0,2705.0,0.0
1795919000,0.010267069159178435,97398.77899877899,2253.0,2223.0,1689.0,1323.0,3808.0,7072.0,-14120.0,882.0,-320.0,-42.0,-466.0,-1292.0,-314.0,32768.0,5567232.0,2251.0,2704.0,0.0
1796175000,0.010267069159178435,97398.77899877899,2256.0,2223.0,1689.0,1327.0,3812.0,7052.0,-14112.0,875.0,-315.0,-64.0,-466.0,-1292.0,-314.0,32768.0,5567232.0,2255.0,2705.0,0.0
